area,district,min_age,max_age,age_summary,gender,income_category,income_summary,personal_category,personal_summary,household_category,household_summary,support_type,support_summary,application_method,application_summary,benefit_category,benefit_summary,start_date,end_date,date_summary,benefit_details,source,additional_data,keywords,서비스ID
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220107165839 지원대상: 전역예정장병 지원내용: 중장기복무자 : 대상별 맞춤형 진로설계 지원, 사회진출에 필요한 전문지식 및 기술습득 기회제공을 통해 취창업",모름,아니오,"['전역예정장병', '취업활동지원']",129000000015
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20250211175859 지원대상: 병 및 상근예비역 지원내용: 군 복무 중 국방부장관이 정한 자기개발활동에 소요된 비용의 일부를 지원함 ㅇ 지원대상 : 병 (상근예비,모름,아니오,"['병', '자기개발비용', '지원']",129000000029
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 지방공무원 신규임용시험에 응시하는 저소득층, 장애인, 2명 이상의 미성년 자녀가 있는 사람 지원내용: 지방공무원 신규임용시험에 저소",모름,아니오,"['지방공무원', '신규', '임용시험']",131200000002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 장애인(장애인복지법에 따른 장애인으로서 장애정도가 심한 장애인)이 보철용생업활동용으로 사용하기 위하여 취득하는 다음 각 호의 어느 ,모름,아니오,['장애인차량취득세및자동차세감면'],131200000004
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 노인복지법 제31조에 따른 노인복지시설을 설치운영하기 위하여 취득하는 부동산 지원내용: 노인 복지법에 따라 노인복지시설을 설치운영하,모름,아니오,"['노인복지시설', '지방세', '감면']",131200000005
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 국가 유공자 등 예우 및 지원에 관한 법률, 보훈보상대상자 지원에 관한 법률, 5.18민주유공자예우에 관한 법률 및 특수임무유공자 ",모름,아니오,"['국가유공자', '등이', '대부금으로']",131200000006
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 만18세 미만의 자녀 2명 이상을 양육하는 자(가족관계등록부 기준, 양자 및 배우자 자녀 포함) 지원내용: 2027년 12월 31일",모름,아니오,"['다자녀가구', '자동차취득세', '감면']",131200000008
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 영유아보육법에 따른 어린이집 및 유아교육법에 따른 유치원 설치운영하기 위하여 취득하는 부동산, 영유아보육법 제10조제4호에 따른 직",모름,아니오,"['영유아', '보육시설', '지방세']",131200000010
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 국가유공자 등 단체 설립에 관한 법률에 따라 설립된 국가유공자 단체 등이 취득 및 소유하는 부동산 -국가유공자 등 단체 설립에 관한,모름,아니오,"['국가유공자', '단체', '등에']",131200000011
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 사회복지사업법에 따라 설립된 사회복지법인과 사회복지사업을 목적으로 하는 단체 및 한국한센복지협회 지원내용: 사회복지사업법에 따른 사,모름,아니오,"['사회복지법인', '지방세', '감면']",131200000012
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 사회적기업육성법 제2조제1호에 따른 사회적기업(상법에 따른 회사인 경우에는 중소기업기본법 제2조제1항에 따른 중소기업으로 한정) 지,모름,아니오,"['사회적기업', '지방세', '감면']",131200000013
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 국가유공자 등 예우 및 지원에 관한 법률에 따른 국가유공자로서 상이등급 1급부터 7급까지의 판정을 받은 사람 518민주유공자예우에 ,모름,아니오,"['국가유공자', '차량취득세', '및']",131200000014
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 국내 체류 외국인 지원내용: 국내 법규 교육 및 상담 - 외국인 근로자/유학생: 기초질서법 교육 - 결혼이주여성 및 배우자: 가정폭,모름,아니오,"['외국인', '범죄', '예방교실']",132000000001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 이주여성, 외국인 근로자 중심으로 국내 체류 외국인 중 실질적인 사회 정착지원이 필요한 대상 지원내용: 교통사고예방, 사고 발생 시",모름,아니오,"['다문화', '가족', '및']",132000000002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 국내 체류 외국인 지원내용: 외국인이 자유롭게 출입하는 다문화 가족지원센터, ngo 단체 등 전국 394개소 지정 운영, 법률 지원",모름,아니오,"['외국인', '도움센터', '운영']",132000000003
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 1종 보통 운전면허 적성검사 대상 지원내용: 1종 보통 면허 적성검사 갱신의 경우, 2년 이내 신체검사를 받은 검진기록이 있을 경우",모름,아니오,"['운전면허', '적성검사', '간소화']",132000000006
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 강력범죄 피해자 지원내용: 범죄피해자 안전조치 - 사건 내용 및 위험도에 따라 긴급신고용 스마트워치, 주거지 cctv 설치, 임시숙",모름,아니오,"['범죄피해자', '보호지원']",132000000008
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 범죄 수사 참고인 지원내용: 범죄수사를 위하여 사법경찰관의 출석요구를 받고 경찰관서에 출석한 참고인에게 비용 지급 신청기한: 국가재,모름,아니오,"['참고인', '여비', '지급']",132000000009
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 국민기초생활 보장법 제12조에 따라 소득 인정액이 기준 중위소득의 100분의 50 이하인 사람으로 - 다음 각호의 학교 또는 시설에,모름,아니오,['교육급여'],134200000003
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 국립특수학교, 국립대학부설유치원 및 학교 배치 특수교육대상자 지원내용: 방과후학교, 늘봄학교, 돌봄교실, 통학비 및 치료지원비 지원",모름,아니오,"['국립특수학교', '및', '국립부설학교']",134200000006
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 대학원 학과를 기반으로 구성된 교육연구단(팀) 지원내용: 대학원생 연구장학금, 신진 연구인력 인건비, 국제화 경비, 실험실습비 및 ",모름,아니오,"['대학원', '학과', '기반']",134200000007
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 대학생 및 전문대학생 (일반대학 4학기, 전문대학 2학기 이상 수료자) 지원내용: (재정지원) 항공료, 비자 발급비, 보험료, 체재",모름,아니오,"['글로벌', '현장학습', '프로그램']",134200000008
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 특수교육대상 중고등학교학생 및 학생의 보호자(1명), 특수교사 등 지원내용: 특수교육대상 중고등학생과 가족, 특수교사에게 국외체험연",모름,아니오,"['장애학생', '가족', '참여']",134200000010
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: ㅇ 대한민국 국적 소지자로서 사업 참여대학의 인문사회계열 학과(부) 재학생 중 선발기준을 충족한 우수학생 지원내용: 전공탐색유형 ㅇ,모름,아니오,['인문100년장학금'],134200000011
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 국가보훈대상자 기초생활보장 수급자 그 밖에 경제적 사정이 곤란한 사람 등 대학의 장이 입학전형료를 면제하거나 감액할 필요가 있다고 ,모름,아니오,"['대학입학전형료', '면제감액']",134200000014
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 19세 이상 성인 중 기초생활보장 수급자, 차상위계층, 지역특화 대상자 등 지원내용: 1인당 연간 35만원 평생교육강좌 수강료 및 ",모름,아니오,"['평생교육바우처', '지원']",134200000045
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 지원 요건 - (대상) 중소중견기업 취창업을 희망하는 일반대 3학년 이상, 전문대 2학년 이상 - (성적) 직전 학기 성적이 100",모름,아니오,"['중소기업', '취업연계', '장학금']",134200000046
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 지원 요건 - (최종학력) 고등학교 졸업자(전문학사 이상은 지원 불가, 단 전문학사 취득 전 재직경력이 2년 이상이고 전공심화과정,",모름,아니오,"['고졸', '후학습자', '장학금']",134200005001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 대한민국 국적을 소지한 국내대학의 학자금지원 9구간 이하 대학생으로 한국장학재단 국가장학금 신청절차를 완료한 경우 - 세부지원 기준,모름,아니오,"['국가장학금', '유형', '대학']",134200005002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210326153107 지원대상: 모든 학생(학교폭력, 따돌림, 대인관계 미숙, 미디어 중독, 비행 등 위기 학생 및 일반 학생 등) 지원내용: 위(wee) 클래스 ",모름,아니오,"['위wee', '클래스', '상담']",134200005007
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20240726103009 지원대상: 어린이집, 유치원(특수학교 포함), 종일제 아이돌봄서비스 등을 이용하지 않는 취학 전 24개월86개월 미만 가정양육 영유아 부모급여",모름,아니오,"['가정양육수당', '지원']",134200005012
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20240731094617 지원대상: 어린이집 입소를 희망하는 영유아의 보호자 지원내용: 어린이집 입소 신청 및 조회/변경 서비스 신청기한: 접수기관 별 상이 신청방법:,모름,아니오,"['어린이집', '조회']",134200005030
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20250204094602 지원대상: 0세에서 5세 아동의 연령기준(25년 1월25년 12월까지 적용) ㅇ 0세 : 24. 1. 1 이후 출생 아동 ㅇ 1세 : 23. ,모름,아니오,"['영유아보육료', '지원']",134200005036
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 16.7.1.부터 65세 이상 의료급여 수급자로 7년 이내에 중복 수혜 이력이 없는 자. (보건소건강보험 틀니 기() 수혜자라 하더,모름,아니오,"['의료급여', '틀니치과임플란트', '지원']",135200000002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 아래 모두 충족하는 자 - 가구 규모별 기준 중위소득 대비 80 이하 - 영양위험요인(빈혈, 저체중, 성장부진, 영양섭취상태 불량 ",모름,아니오,"['임산부', '및', '영유아']",135200000005
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 국민기초생활보장법에 의한 수급자(가주) 중 만 18세 미만(출생일 기준)의 아동이 실질적으로 가정을 이끌어 가고 있는 세대 소년소녀,모름,아니오,"['소년소녀가정', '지원']",135200000006
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20201217142613 지원대상: 유전성 희귀질환의 진단 지원을 받고자 하는 환자 지원대상 질환 목록은 희귀질환 헬프라인 홈페이지에서 확인 가능 헬프라인(http:/,모름,아니오,"['희귀질환', '진단지원']",135200000008
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 기준 : 3인 이상 전액, 12인 전액(발생일로부터 3개월까지) 1/2(4개월째부터) 대상 : 공동생활가정(그룹홈) 시설장 및 종사",모름,아니오,"['아동', '공동생활', '가정']",135200000010
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 만 18세 미만의 학대 피해 아동으로 원 가정으로부터 분리하여 심리치료와 보호가 필요한 경우 (학대 피해 아동 보호조치, 피해 아동",모름,아니오,"['학대피해아동쉼터', '지원']",135200000012
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20201217142613 지원대상: 안 검진: 검진신청지역 만 60세 이상 노인(저소득층 노인) 눈 수술비 지원: 만 60세 이상 노인 중 기초생활수급자, 차상위계층,",모름,아니오,['노인실명예방사업'],135200000015
